FECHA;PRECIP;TMAX;TMIN;TMEAN;DIAS_FALTANTES;PET;D;SPI_3;SPI_12;SPEI_3;SPEI_12
2010-05-01;55.61;32.306451612903224;17.161290322580644;24.733870967741936;0;119.8766722180263;-64.2666722180263;0.9306409083881362;-0.4544173317193578;0.8790596573322605;-0.4269561274202559
2010-06-01;292.7;30.933333333333334;16.933333333333334;23.933333333333334;0;107.90656832341836;184.79343167658163;1.2197104019734764;0.4489502801020021;1.19962573929648;0.5552067786456266
2010-07-01;326.53;26.048387096774192;16.629032258064516;21.338709677419352;0;86.61909923978526;239.9109007602147;1.4805090597752242;0.0424692536279067;1.3537194968304722;1.1055974045339978
2010-08-01;154.02;27.43548387096774;17.032258064516128;22.233870967741936;0;94.81790584918384;59.202094150816166;0.7599754895770966;1.1621828318353433;0.7192785814489244;1.2151239579891966
2010-09-01;244.51000000000002;26.85;16.45;21.65;0;86.53970458100379;157.97029541899622;0.44264646969980465;1.3063968103194536;0.40256758346812693;1.3398500623474625
2010-10-01;0.0;27.112903225806452;13.85483870967742;20.483870967741936;0;79.16565368599571;-79.16565368599571;-0.5403983594985674;1.1586555120815927;-0.6364868513987529;1.2289508871104302
2010-11-01;0.0;25.533333333333335;11.5;18.516666666666666;0;61.347236801509546;-61.347236801509546;-0.09277303851899443;1.1227288662317336;-0.04489593703330239;1.1890920781655658
2010-12-01;0.0;23.806451612903224;9.548387096774194;16.677419354838708;0;50.35544902979517;-50.35544902979517;-1.8339146358159146;1.0824923586143427;-1.755786208710595;1.141188862673948
2011-01-01;0.3;25.129032258064516;9.806451612903226;17.467741935483872;0;52.03164539603115;-51.731645396031155;-1.36422503947664;0.9193537406871097;-0.48748286606125024;1.0099147435215334
2011-02-01;0.0;26.892857142857142;11.75;19.32142857142857;0;59.69835546803298;-59.69835546803298;-0.2708671884993491;0.509798141585222;-0.36709680519915433;0.5598257130745877
2011-03-01;0.0;29.85483870967742;13.82258064516129;21.838709677419356;0;88.37433550950311;-88.37433550950311;-0.4038508530225167;0.4991253760118553;-0.6680344637678266;0.4802299056993727
2011-04-01;0.0;31.783333333333335;15.883333333333333;23.833333333333336;0;105.22545276873369;-105.22545276873369;-0.5244005127080409;0.5032352007425241;-0.8326794333016111;0.4039319562400169
2011-05-01;22.799999999999997;33.564516129032256;16.403225806451612;24.983870967741936;0;121.59825549019206;-98.79825549019206;0.17137269765234464;0.5123817295896047;-0.5399681390389388;0.2399822059076455
2011-06-01;127.5;30.983333333333334;17.316666666666666;24.15;0;108.57199156338893;18.928008436611066;-0.4644765091602882;-0.8773654923897334;-0.681928577485372;-1.051832310238774
2011-07-01;259.1;26.903225806451612;15.919354838709678;21.411290322580644;0;84.3266380691728;174.7733619308272;-0.522311668726539;-0.04501010297903888;-0.5311388298237971;-1.1662884623269094
2011-08-01;160.0;27.677419354838708;16.461290322580645;22.06935483870968;0;90.60427611593558;69.39572388406442;-0.9978971190628534;-1.0594568738921437;-1.0218851826128044;-1.0204646327198654
